00:06:48:471 [main] DEBUG  o.s.b.c.l.ClasspathLoggingApplicationListener - Application started with classpath: unknown
10:31:44:021 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@54e22bdd'
10:31:44:056 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
10:31:44:057 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.resources-org.springframework.boot.autoconfigure.web.ResourceProperties'
10:31:44:057 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
10:31:44:057 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@54e22bdd'
10:31:44:062 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'metricsWebMvcConfigurer'
10:31:44:064 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'metricsWebMvcConfigurer' via factory method to bean named 'simpleMeterRegistry'
10:31:44:064 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'metricsWebMvcConfigurer' via factory method to bean named 'webMvcTagsProvider'
10:31:44:067 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'hypermediaWebMvcConfigurer'
10:31:44:068 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.hateoas.mediatype.hal.HalMediaTypeConfiguration'
10:31:44:069 [main] DEBUG  o.s.core.LocalVariableTableParameterNameDiscoverer - Cannot find '.class' file for class [class org.springframework.hateoas.mediatype.hal.HalMediaTypeConfiguration$$EnhancerBySpringCGLIB$$cd633879] - unable to determine constructor/method parameter names
10:31:44:069 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.hateoas.mediatype.hal.HalMediaTypeConfiguration' via constructor to bean named '_relProvider'
10:31:44:069 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.hateoas.mediatype.hal.HalMediaTypeConfiguration' via constructor to bean named 'messageResolver'
10:31:44:074 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'hypermediaWebMvcConfigurer' via factory method to bean named 'org.springframework.hateoas.mediatype.hal.HalMediaTypeConfiguration'
10:31:44:079 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
10:31:44:080 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcContentNegotiationManager'
10:31:44:105 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcConversionService'
10:31:44:121 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
10:31:44:122 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
10:31:44:122 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'defaultValidator'
10:31:44:126 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
10:31:44:126 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
10:31:44:126 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'defaultValidator'
10:31:44:145 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'messageConverters'
10:31:44:145 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration'
10:31:44:149 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'stringHttpMessageConverter'
10:31:44:149 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
10:31:44:156 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'stringHttpMessageConverter' via factory method to bean named 'spring.http-org.springframework.boot.autoconfigure.http.HttpProperties'
10:31:44:163 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mappingJackson2HttpMessageConverter'
10:31:44:163 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration'
10:31:44:166 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'mappingJackson2HttpMessageConverter' via factory method to bean named 'jacksonObjectMapper'
10:31:44:185 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jacksonHttpMessageConverter'
10:31:44:206 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'halJacksonHttpMessageConverter'
10:31:44:269 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'uriListHttpMessageConverter'
10:31:44:274 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'alpsJsonHttpMessageConverter'
10:31:44:274 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'alpsConverter'
10:31:44:450 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'pagedResourcesAssemblerArgumentResolver'
10:31:44:459 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'applicationTaskExecutor'
10:31:44:460 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder'
10:31:44:494 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
10:31:44:600 [main] DEBUG  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
10:31:44:756 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'requestMappingHandlerMapping'
10:31:44:758 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcResourceUrlProvider'
10:31:44:766 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
10:31:44:766 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
10:31:44:766 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:44:766 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
10:31:44:766 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
10:31:44:766 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:44:902 [main] DEBUG  o.s.w.s.m.m.a.RequestMappingHandlerMapping - 3 mappings in 'requestMappingHandlerMapping'
10:31:44:902 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'welcomePageHandlerMapping'
10:31:44:934 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@5965be2d'
10:31:44:934 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
10:31:44:934 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:45:013 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcValidator'
10:31:45:020 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcPathMatcher'
10:31:45:022 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcUrlPathHelper'
10:31:45:037 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'viewControllerHandlerMapping'
10:31:45:040 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcPathMatcher'
10:31:45:043 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcUrlPathHelper'
10:31:45:045 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
10:31:45:045 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:45:049 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'beanNameHandlerMapping'
10:31:45:052 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
10:31:45:052 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:45:076 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'routerFunctionMapping'
10:31:45:078 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
10:31:45:088 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:45:136 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'resourceHandlerMapping'
10:31:45:139 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcUrlPathHelper'
10:31:45:139 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcPathMatcher'
10:31:45:139 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
10:31:45:139 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcConversionService'
10:31:45:139 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
10:31:45:170 [main] DEBUG  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
10:31:45:170 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'defaultServletHandlerMapping'
10:31:45:171 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'handlerFunctionAdapter'
10:31:45:201 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcUriComponentsContributor'
10:31:45:202 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'mvcConversionService'
10:31:45:202 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'requestMappingHandlerAdapter'
10:31:45:204 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
10:31:45:206 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
10:31:45:210 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'handlerExceptionResolver'
10:31:45:211 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'handlerExceptionResolver' via factory method to bean named 'mvcContentNegotiationManager'
10:31:45:227 [main] DEBUG  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - ControllerAdvice beans: 1 @ExceptionHandler, 1 ResponseBodyAdvice
10:31:45:240 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'baseUri'
10:31:45:248 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'serverHttpRequestMethodArgumentResolver'
10:31:45:252 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'repoRequestArgumentResolver'
10:31:45:253 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'resourceMetadataHandlerMethodArgumentResolver'
10:31:45:260 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'persistentEntityArgumentResolver'
10:31:45:263 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'defaultMessageConverters'
10:31:45:282 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'backendIdHandlerMethodArgumentResolver'
10:31:45:323 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'eTagArgumentResolver'
10:31:45:330 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'mvcViewResolver'
10:31:45:331 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
10:31:45:340 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'defaultViewResolver'
10:31:45:377 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'viewResolver'
10:31:45:381 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@54e22bdd'
10:31:45:388 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration'
10:31:45:390 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'servletWebChildContextFactory'
10:31:45:394 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'managementServletContext'
10:31:45:396 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'managementServletContext' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
10:31:45:401 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.LegacyHealthEndpointAdaptersConfiguration'
10:31:45:403 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.LegacyHealthEndpointCompatibilityConfiguration'
10:31:45:404 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'healthAggregator'
10:31:45:405 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'healthAggregator' via factory method to bean named 'management.health.status-org.springframework.boot.actuate.autoconfigure.health.HealthIndicatorProperties'
10:31:45:449 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'healthStatusHttpMapper'
10:31:45:450 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'healthStatusHttpMapper' via factory method to bean named 'management.health.status-org.springframework.boot.actuate.autoconfigure.health.HealthIndicatorProperties'
10:31:45:452 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'healthIndicatorRegistry'
10:31:45:453 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'healthIndicatorRegistry' via factory method to bean named 'healthContributorRegistry'
10:31:45:455 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration'
10:31:45:457 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
10:31:45:462 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration' via constructor to bean named 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
10:31:45:463 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'management.info-org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties'
10:31:45:466 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration'
10:31:45:468 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'endpointOperationParameterMapper'
10:31:45:488 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'endpointCachingOperationInvokerAdvisor'
10:31:45:490 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'endpointCachingOperationInvokerAdvisor' via factory method to bean named 'environment'
10:31:45:499 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'endpointMediaTypes'
10:31:45:501 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'webEndpointDiscoverer'
10:31:45:504 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'webEndpointDiscoverer' via factory method to bean named 'endpointOperationParameterMapper'
10:31:45:504 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'webEndpointDiscoverer' via factory method to bean named 'endpointMediaTypes'
10:31:45:509 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'webExposeExcludePropertyEndpointFilter'
10:31:45:515 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'controllerEndpointDiscoverer'
10:31:45:516 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'controllerExposeExcludePropertyEndpointFilter'
10:31:45:523 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'pathMappedEndpoints'
10:31:45:525 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'servletEndpointDiscoverer'
10:31:45:525 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'webEndpointDiscoverer'
10:31:45:525 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'controllerEndpointDiscoverer'
10:31:45:603 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration'
10:31:45:604 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration'
10:31:45:606 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration'
10:31:45:610 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'restTemplateBuilder'
10:31:45:612 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'metricsRestTemplateCustomizer'
10:31:45:613 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.web.client.RestTemplateMetricsConfiguration'
10:31:45:615 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'restTemplateExchangeTagsProvider'
10:31:45:619 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'metricsRestTemplateCustomizer' via factory method to bean named 'simpleMeterRegistry'
10:31:45:619 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'metricsRestTemplateCustomizer' via factory method to bean named 'restTemplateExchangeTagsProvider'
10:31:45:619 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'metricsRestTemplateCustomizer' via factory method to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
10:31:45:628 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.web.tomcat.TomcatMetricsAutoConfiguration'
10:31:45:630 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'tomcatMetricsBinder'
10:31:45:637 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'tomcatMetricsBinder' via factory method to bean named 'simpleMeterRegistry'
10:31:45:639 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration$SpringMvcConfiguration'
10:31:45:641 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'dispatcherServletMappingDescriptionProvider'
10:31:45:653 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration'
10:31:45:655 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'servletMappingDescriptionProvider'
10:31:45:661 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'filterMappingDescriptionProvider'
10:31:45:664 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration'
10:31:45:667 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
10:31:45:669 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration'
10:31:45:670 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'halLinkDisocoverer'
10:31:45:718 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'defaultRelProvider'
10:31:45:726 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'annotationRelProvider'
10:31:45:730 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'linkDiscoverers'
10:31:45:731 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'linkDiscovererRegistry'
10:31:45:735 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Autowiring by type from bean name 'linkDiscoverers' via factory method to bean named 'linkDiscovererRegistry'
10:31:45:737 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'webMvcEntityLinks'
10:31:45:745 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'webMvcLinkBuilderFactory'
10:31:45:790 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'repositoryRelProvider'
10:31:45:802 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'validatingRepositoryEventListener'
10:31:45:814 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'jpaHelper'
10:31:45:816 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'repositoryExporterHandlerAdapter'
10:31:45:846 [main] DEBUG  o.s.data.rest.webmvc.RepositoryRestHandlerAdapter - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 0 RequestBodyAdvice, 1 ResponseBodyAdvice
10:31:45:848 [main] DEBUG  o.s.b.factory.support.DefaultListableBeanFactory - Creating shared instance of singleton bean 'restHandlerMapping'
